way_id,point_index,lat,lon
1305983064,8,50.1044834,14.4155384
1305983064,9,50.1044951,14.4153819
1305983064,10,50.1044924,14.4152546
1305983064,11,50.1044843,14.415135
1305983064,12,50.1044239,14.4147756
1308492108,0,50.1092237,14.4185975
1308492108,1,50.1091971,14.4187269
1308492108,2,50.1091947,14.4187724
1308492108,3,50.1091954,14.4188181
1308492108,4,50.1091993,14.4188648
1308492108,5,50.1092065,14.4189106
1308492108,6,50.1092581,14.4191627
1308492665,0,50.1094318,14.4214851
1308492665,1,50.1093958,14.4215579
1308492665,2,50.1093594,14.4216203
1308492665,3,50.10932,14.4216781
1308492665,4,50.1092779,14.4217309
1308492665,5,50.1091541,14.4218852
1308492665,6,50.1090887,14.4219559
1308492665,7,50.1090463,14.4219987
1364819537,0,50.1034196,14.4292742
1364819537,1,50.1033984,14.4292815
1364819538,0,50.1037296,14.4285234
1364819538,1,50.1036584,14.4285558
1364819538,2,50.1036132,14.4285853
1364819538,3,50.103571,14.4286233
1364819538,4,50.1035328,14.4286597
1364819538,5,50.1034937,14.4287098
1364819538,6,50.103461,14.4287695
1364819538,7,50.1034346,14.4288395
1364819538,8,50.1034148,14.4289146
1364819538,9,50.1034061,14.428991
1364819538,10,50.1034025,14.4290684
1364819538,11,50.103404,14.4291459
1364819538,12,50.1034196,14.4292742
1364819538,13,50.1034247,14.4293162
1364819538,14,50.1034355,14.4293837
1364819538,15,50.1034513,14.4294498
1364819538,16,50.1034758,14.42951
1364819538,17,50.1035028,14.4295596
1364819538,18,50.1035296,14.4295911
1364819538,19,50.1038863,14.4299855
1364819538,20,50.103939,14.4300634
1374209205,0,50.1051163,14.4285928
1374209205,1,50.1050017,14.4289343
1374209205,2,50.10446,14.4302892
1374209205,3,50.104446,14.4303242
1374209205,4,50.1044913,14.4303951
1374209206,0,50.1046573,14.4280387
1374209206,1,50.104698,14.4280328
1374209206,2,50.104923,14.4280187
1374209206,3,50.105156,14.4280044
1374209207,0,50.105156,14.4280044
1374209207,1,50.1051623,14.4282456
1374209207,2,50.1051163,14.4285928
1416514821,0,50.1046129,14.4259734
1416514821,1,50.1045998,14.4260263
1416514821,2,50.1045269,14.4260997
1416514821,3,50.1043968,14.4263493
1416514821,4,50.1043105,14.426591
1416514821,5,50.1042096,14.4272165
1416514821,6,50.104185,14.4276157
1416514821,7,50.1042676,14.4284497
1416514821,8,50.1042847,14.4286552
1416514821,9,50.1042879,14.4288426
1416514821,10,50.1042986,14.4291699
1444160231,0,50.1040403,14.4308411
1444160231,1,50.1040011,14.4305037
1478685225,0,50.1051365,14.4148022
1478685225,1,50.1050917,14.414847
1478685225,2,50.1050771,14.4149168
1537563170,0,50.1052189,14.4104618
1537563170,1,50.1050748,14.4105103
1537563170,2,50.1050077,14.410513
1537563170,3,50.1049905,14.410501
1537563170,4,50.1049716,14.4103977
1537563170,5,50.1049684,14.4102457
1537563179,0,50.1102148,14.4181102
1537563179,1,50.1103172,14.4181399
1537563179,2,50.1103903,14.4181882
1537563179,3,50.1104436,14.4182673
1537563179,4,50.1104892,14.4183692
1537563179,5,50.1105292,14.4185219
